id,alias,name,review_count,categories,rating,coordinates,transactions,price,location,distance,attributes,_page_url,search_term,location_dict,zip_code,coordinates_dict,latitude,longitude
fyxmwXdg9fJ13TpuF-KSbQ,reef-restaurant-and-lounge-philadelphia-14,Reef Restaurant & Lounge,219,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.2,"{'latitude': 39.94115, 'longitude': -75.14737}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '605 S 3rd St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['605 S 3rd St', 'Philadelphia, PA 19147']}",2466.5769607624093,"{'business_temp_closed': None, 'menu_url': 'https://www.phillyreef.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '605 S 3rd St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['605 S 3rd St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.94115, 'longitude': -75.14737}",39.94115,-75.14737
HAxvI-TNDvsG1NIGdlMbIA,yo-mamas-kitchen-philadelphia,Yo Mamas Kitchen,4,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",2.8,"{'latitude': 39.976507, 'longitude': -75.226566}","['pickup', 'delivery']",,"{'address1': '1459 N 52nd St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19131', 'country': 'US', 'state': 'PA', 'display_address': ['1459 N 52nd St', 'Philadelphia, PA 19131']}",5352.236193,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '1459 N 52nd St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19131', 'country': 'US', 'state': 'PA', 'display_address': ['1459 N 52nd St', 'Philadelphia, PA 19131']}",19131,"{'latitude': 39.976507, 'longitude': -75.226566}",39.976507,-75.226566
BZUvW6M_Mls_mwdFJAmrSQ,brunch-n-philadelphia,Brunch N,39,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'waffles', 'title': 'Waffles'}]",3.6,"{'latitude': 39.95795, 'longitude': -75.160305}","['pickup', 'delivery']",$$,"{'address1': '1301 Vine St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['1301 Vine St', 'Philadelphia, PA 19107']}",1034.2623913510402,"{'business_temp_closed': None, 'menu_url': 'https://www.brunchneats.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '1301 Vine St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['1301 Vine St', 'Philadelphia, PA 19107']}",19107,"{'latitude': 39.95795, 'longitude': -75.160305}",39.95795,-75.160305
oqaRDDpQUGt4CObui69jzw,satisfied-by-shawnie-upper-darby-2,Satisfied BY SHAWNIE,0,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'tradamerican', 'title': 'American'}]",0,"{'latitude': 39.9478362, 'longitude': -75.260063}",[],,"{'address1': '709 Long Ln', 'address2': None, 'address3': '', 'city': 'Upper Darby ', 'zip_code': '19082', 'country': 'US', 'state': 'PA', 'display_address': ['709 Long Ln', 'Upper Darby , PA 19082']}",7603.306658880284,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '709 Long Ln', 'address2': None, 'address3': '', 'city': 'Upper Darby ', 'zip_code': '19082', 'country': 'US', 'state': 'PA', 'display_address': ['709 Long Ln', 'Upper Darby , PA 19082']}",19082,"{'latitude': 39.9478362, 'longitude': -75.260063}",39.9478362,-75.260063
wkPcfpRuvzwoxYff-Ixmyg,happy-healthy-you-family-medicine-blackwood,Happy Healthy You Family Medicine,2,"[{'alias': 'familydr', 'title': 'Family Practice'}]",5,"{'latitude': 39.741521, 'longitude': -75.047796}",[],,"{'address1': '151 Fries Mill Rd', 'address2': 'Ste 604', 'address3': '', 'city': 'Blackwood', 'zip_code': '08012', 'country': 'US', 'state': 'NJ', 'display_address': ['151 Fries Mill Rd', 'Ste 604', 'Blackwood, NJ 08012']}",25788.098260663664,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '151 Fries Mill Rd', 'address2': 'Ste 604', 'address3': '', 'city': 'Blackwood', 'zip_code': '08012', 'country': 'US', 'state': 'NJ', 'display_address': ['151 Fries Mill Rd', 'Ste 604', 'Blackwood, NJ 08012']}",8012,"{'latitude': 39.741521, 'longitude': -75.047796}",39.741521,-75.047796
Bo_6GhttwIXnLOXqyWinBQ,on-the-town-food-tours-mount-holly-20,On the Town Food Tours,5,"[{'alias': 'foodtours', 'title': 'Food Tours'}]",5,"{'latitude': 39.9928016662598, 'longitude': -74.7892532348633}",[],,"{'address1': '28 Washington St', 'address2': 'Ste 4086', 'address3': None, 'city': 'Mount Holly', 'zip_code': '08060', 'country': 'US', 'state': 'NJ', 'display_address': ['28 Washington St', 'Ste 4086', 'Mount Holly, NJ 08060']}",32951.14727580785,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '28 Washington St', 'address2': 'Ste 4086', 'address3': None, 'city': 'Mount Holly', 'zip_code': '08060', 'country': 'US', 'state': 'NJ', 'display_address': ['28 Washington St', 'Ste 4086', 'Mount Holly, NJ 08060']}",8060,"{'latitude': 39.9928016662598, 'longitude': -74.7892532348633}",39.99280167,-74.78925323
jqW8kqQCR_NUY1DTtg30vA,hair-vyce-studio-philadelphia,Hair Vyce Studio,51,"[{'alias': 'hair', 'title': 'Hair Salons'}]",4,"{'latitude': 39.9481033, 'longitude': -75.2207845}",[],$$,"{'address1': '4828 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['4828 Baltimore Ave', 'Philadelphia, PA 19143']}",4273.252466158077,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '4828 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['4828 Baltimore Ave', 'Philadelphia, PA 19143']}",19143,"{'latitude': 39.9481033, 'longitude': -75.2207845}",39.9481033,-75.2207845
wyh2QqlLV5QaOGNDeguG_g,tastes-of-the-caribbean-upper-darby,Tastes Of The Caribbean,2,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",3,"{'latitude': 39.95123, 'longitude': -75.26631}","['pickup', 'delivery']",,"{'address1': '7302 Marshall Rd', 'address2': None, 'address3': '', 'city': 'Upper Darby', 'zip_code': '19082', 'country': 'US', 'state': 'PA', 'display_address': ['7302 Marshall Rd', 'Upper Darby, PA 19082']}",8108.184860355371,"{'business_temp_closed': None, 'menu_url': 'https://tastesofthecarribean.com/menu/', 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '7302 Marshall Rd', 'address2': None, 'address3': '', 'city': 'Upper Darby', 'zip_code': '19082', 'country': 'US', 'state': 'PA', 'display_address': ['7302 Marshall Rd', 'Upper Darby, PA 19082']}",19082,"{'latitude': 39.95123, 'longitude': -75.26631}",39.95123,-75.26631
YnKBXCCp2bORMz3pKqqMkQ,chef-big-rubes-kitchen-philadelphia,Chef Big Rube's Kitchen,18,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",3.4,"{'latitude': 39.9708036, 'longitude': -75.157756}","['pickup', 'delivery']",,"{'address1': '1308 W Girard Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1308 W Girard Ave', 'Philadelphia, PA 19123']}",2209.433094320136,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '1308 W Girard Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1308 W Girard Ave', 'Philadelphia, PA 19123']}",19123,"{'latitude': 39.9708036, 'longitude': -75.157756}",39.9708036,-75.157756
IbHRmqpIz0Y2eAcJe2eYrw,boutique-river-falls-philadelphia,Boutique River Falls,43,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.7,"{'latitude': 40.0076219, 'longitude': -75.1912858}",['restaurant_reservation'],,"{'address1': '3269 S Ferry Rd', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['3269 S Ferry Rd', 'Philadelphia, PA 19129']}",6200.726774251431,"{'business_temp_closed': None, 'menu_url': 'https://www.breakfastboutiquepa.com/river-falls-menus/', 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '3269 S Ferry Rd', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['3269 S Ferry Rd', 'Philadelphia, PA 19129']}",19129,"{'latitude': 40.0076219, 'longitude': -75.1912858}",40.0076219,-75.1912858
j5fzB-R9kbynYUEFiw8Bkg,infinity-health-and-wellness-center-philadelphia,Infinity Health & Wellness Center,68,"[{'alias': 'colonics', 'title': 'Colonics'}, {'alias': 'reproductivehealthservices', 'title': 'Reproductive Health Services'}, {'alias': 'reflexology', 'title': 'Reflexology'}]",4.6,"{'latitude': 40.00737, 'longitude': -75.18568}",[],,"{'address1': '3502 Scotts Ln', 'address2': 'Ste 1721', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['3502 Scotts Ln', 'Ste 1721', 'Philadelphia, PA 19129']}",6146.719044104399,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '3502 Scotts Ln', 'address2': 'Ste 1721', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['3502 Scotts Ln', 'Ste 1721', 'Philadelphia, PA 19129']}",19129,"{'latitude': 40.00737, 'longitude': -75.18568}",40.00737,-75.18568
GFBuCSY2jMRzg-E7Zhg1SA,don-panchito-mexican-grill-philadelphia-2,Don Panchito Mexican Grill,103,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.9,"{'latitude': 40.06957, 'longitude': -75.00857}","['pickup', 'delivery']",$$,"{'address1': '3180 Grant Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19114', 'country': 'US', 'state': 'PA', 'display_address': ['3180 Grant Ave', 'Philadelphia, PA 19114']}",18899.04546463113,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '3180 Grant Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19114', 'country': 'US', 'state': 'PA', 'display_address': ['3180 Grant Ave', 'Philadelphia, PA 19114']}",19114,"{'latitude': 40.06957, 'longitude': -75.00857}",40.06957,-75.00857
gJpie45pHq5UFHH7CBSPqw,living-arts-dance-fitness-studios-philadelphia-2,Living Arts Dance Fitness Studios,17,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'dancestudio', 'title': 'Dance Studios'}, {'alias': 'summer_camps', 'title': 'Summer Camps'}]",4.7,"{'latitude': 39.961162, 'longitude': -75.138872}",[],,"{'address1': '624 N Front St', 'address2': 'Fl 2nd and 3rd', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['624 N Front St', 'Fl 2nd and 3rd', 'Philadelphia, PA 19123']}",2879.236154963057,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '624 N Front St', 'address2': 'Fl 2nd and 3rd', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['624 N Front St', 'Fl 2nd and 3rd', 'Philadelphia, PA 19123']}",19123,"{'latitude': 39.961162, 'longitude': -75.138872}",39.961162,-75.138872
3SuYdEkPw9W-iwE1PMPNWA,mr-jerk-philadelphia,Mr Jerk,11,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.2,"{'latitude': 39.9369899, 'longitude': -75.1903555}","['pickup', 'delivery']",,"{'address1': '2750 Wharton St', 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19146', 'country': 'US', 'state': 'PA', 'display_address': ['2750 Wharton St', 'Philadelphia, PA 19146']}",2480.3323365720007,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '2750 Wharton St', 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19146', 'country': 'US', 'state': 'PA', 'display_address': ['2750 Wharton St', 'Philadelphia, PA 19146']}",19146,"{'latitude': 39.9369899, 'longitude': -75.1903555}",39.9369899,-75.1903555
xaWD02xEUFI_8YmHDEvMJw,eccentric-styles-morrisville,Eccentric Styles,0,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}]",0,"{'latitude': 40.20743788343712, 'longitude': -74.77971857291811}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Morrisville', 'zip_code': '19067', 'country': 'US', 'state': 'PA', 'display_address': ['Morrisville, PA 19067']}",43645.232402509646,"{'business_temp_closed': None, 'menu_url': 'http://Www.eccentricstyles.net', 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Morrisville', 'zip_code': '19067', 'country': 'US', 'state': 'PA', 'display_address': ['Morrisville, PA 19067']}",19067,"{'latitude': 40.20743788343712, 'longitude': -74.77971857291811}",40.20743788343712,-74.77971857
UQ2cegg_wYqhut8kYLNU5A,sweet-elixirs-philadelphia,Sweet Elixirs,0,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'catering', 'title': 'Caterers'}]",0,"{'latitude': 40.0088460366, 'longitude': -75.1764923525}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19129']}",6139.383714833634,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19129', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19129']}",19129,"{'latitude': 40.0088460366, 'longitude': -75.1764923525}",40.00884604,-75.17649235
CqpbkSMqjeJrtc_3uC-z0A,ursulas-about-phace-rittenhouse-philadelphia,Ursula's About PHace Rittenhouse,56,"[{'alias': 'makeupartists', 'title': 'Makeup Artists'}, {'alias': 'eyelashservice', 'title': 'Eyelash Service'}, {'alias': 'eyebrowservices', 'title': 'Eyebrow Services'}]",4.6,"{'latitude': 39.94900618075726, 'longitude': -75.16630263281023}",[],$$$,"{'address1': '1500 Walnut St', 'address2': 'Ste 816', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19102', 'country': 'US', 'state': 'PA', 'display_address': ['1500 Walnut St', 'Ste 816', 'Philadelphia, PA 19102']}",675.6830761121993,"{'business_temp_closed': None, 'menu_url': 'https://www.ursulaboutphace.com/beauty', 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '1500 Walnut St', 'address2': 'Ste 816', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19102', 'country': 'US', 'state': 'PA', 'display_address': ['1500 Walnut St', 'Ste 816', 'Philadelphia, PA 19102']}",19102,"{'latitude': 39.94900618075726, 'longitude': -75.16630263281023}",39.94900618075726,-75.16630263
qEFfc52h5KF7UZi2yE150A,the-prophet-s-kitchen-philadelphia,The Prophet’s Kitchen,0,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'tradamerican', 'title': 'American'}]",0,"{'latitude': 40.0037925, 'longitude': -75.1783527}",['delivery'],,"{'address1': '2942 W Clementine', 'address2': None, 'address3': None, 'city': 'PHILADELPHIA', 'zip_code': '19132', 'country': 'US', 'state': 'PA', 'display_address': ['2942 W Clementine', 'PHILADELPHIA, PA 19132']}",5594.161203756844,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=50,Black owned,"{'address1': '2942 W Clementine', 'address2': None, 'address3': None, 'city': 'PHILADELPHIA', 'zip_code': '19132', 'country': 'US', 'state': 'PA', 'display_address': ['2942 W Clementine', 'PHILADELPHIA, PA 19132']}",19132,"{'latitude': 40.0037925, 'longitude': -75.1783527}",40.0037925,-75.1783527
7zzxgcERnNMP-OBJHDOwRA,philly-loc-lady-philadelphia,Philly Loc Lady,1,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}]",5,"{'latitude': 39.96143994442904, 'longitude': -75.22980948854537}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19139']}",5067.213469948709,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19139']}",19139,"{'latitude': 39.96143994442904, 'longitude': -75.22980948854537}",39.96143994442904,-75.22980949
H78D4cmwojh1gMxAYLp6UQ,james-shuler-memorial-boxing-gym-philadelphia,James Shuler Memorial Boxing Gym,3,"[{'alias': 'gyms', 'title': 'Gyms'}, {'alias': 'boxing', 'title': 'Boxing'}]",5,"{'latitude': 39.966062, 'longitude': -75.208376}",[],,"{'address1': '750 N Brooklyn St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['750 N Brooklyn St', 'Philadelphia, PA 19104']}",3450.350244525894,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': '750 N Brooklyn St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['750 N Brooklyn St', 'Philadelphia, PA 19104']}",19104,"{'latitude': 39.966062, 'longitude': -75.208376}",39.966062,-75.208376
pJLIbn_li6WYRPfVxfMUwg,cafe-neo-soul-mount-holly,Cafe’ Neo Soul,1,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",5,"{'latitude': 39.99326, 'longitude': -74.80212}",['delivery'],,"{'address1': '18 Eagle Ave', 'address2': None, 'address3': '', 'city': 'Mount Holly', 'zip_code': '08060', 'country': 'US', 'state': 'NJ', 'display_address': ['18 Eagle Ave', 'Mount Holly, NJ 08060']}",31760.29896733976,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': '18 Eagle Ave', 'address2': None, 'address3': '', 'city': 'Mount Holly', 'zip_code': '08060', 'country': 'US', 'state': 'NJ', 'display_address': ['18 Eagle Ave', 'Mount Holly, NJ 08060']}",8060,"{'latitude': 39.99326, 'longitude': -74.80212}",39.99326,-74.80212
HrAr1W-APJMBvp2em4zzeQ,wazobia-restaurant-collingdale-2,Wazobia Restaurant,27,"[{'alias': 'african', 'title': 'African'}]",3.8,"{'latitude': 39.910229060432755, 'longitude': -75.28040871838223}",['delivery'],$$,"{'address1': '942 Macdade Blvd', 'address2': None, 'address3': None, 'city': 'Collingdale', 'zip_code': '19023', 'country': 'US', 'state': 'PA', 'display_address': ['942 Macdade Blvd', 'Collingdale, PA 19023']}",10495.470035247725,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': '942 Macdade Blvd', 'address2': None, 'address3': None, 'city': 'Collingdale', 'zip_code': '19023', 'country': 'US', 'state': 'PA', 'display_address': ['942 Macdade Blvd', 'Collingdale, PA 19023']}",19023,"{'latitude': 39.910229060432755, 'longitude': -75.28040871838223}",39.910229060432755,-75.28040872
uVLk8NSz-_6KmChfGD13QQ,sister-sunflower-philadelphia-2,Sister Sunflower,1,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}]",1,"{'latitude': 40.069637, 'longitude': -75.200087}",[],,"{'address1': '7904 Germantown Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19118', 'country': 'US', 'state': 'PA', 'display_address': ['7904 Germantown Ave', 'Philadelphia, PA 19118']}",13118.181955536818,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': '7904 Germantown Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19118', 'country': 'US', 'state': 'PA', 'display_address': ['7904 Germantown Ave', 'Philadelphia, PA 19118']}",19118,"{'latitude': 40.069637, 'longitude': -75.200087}",40.069637,-75.200087
9nSKTlNBZ0DZjc_WQRo5IA,jc-home-and-construction-management-philadelphia,JC Home & Construction Management,0,"[{'alias': 'contractors', 'title': 'General Contractors'}]",0,"{'latitude': 39.92264, 'longitude': -75.22973}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19142', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19142']}",6117.7063492001125,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19142', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19142']}",19142,"{'latitude': 39.92264, 'longitude': -75.22973}",39.92264,-75.22973
aY8moxOxSIQWWw3h-19SNQ,pollard-plastic-surgery-bala-cynwyd,Pollard Plastic Surgery,5,"[{'alias': 'cosmeticsurgeons', 'title': 'Cosmetic Surgeons'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'plasticsurgeons', 'title': 'Plastic Surgeons'}]",5,"{'latitude': 40.0118713378906, 'longitude': -75.2119598388672}",[],,"{'address1': '15 Presidential Blvd', 'address2': 'Ste 102', 'address3': '', 'city': 'Bala Cynwyd', 'zip_code': '19004', 'country': 'US', 'state': 'PA', 'display_address': ['15 Presidential Blvd', 'Ste 102', 'Bala Cynwyd, PA 19004']}",7334.608114,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': '15 Presidential Blvd', 'address2': 'Ste 102', 'address3': '', 'city': 'Bala Cynwyd', 'zip_code': '19004', 'country': 'US', 'state': 'PA', 'display_address': ['15 Presidential Blvd', 'Ste 102', 'Bala Cynwyd, PA 19004']}",19004,"{'latitude': 40.0118713378906, 'longitude': -75.2119598388672}",40.01187134,-75.21195984
BfKQ_AwlgxBeGP9580eCkQ,chef-shades-willingboro,Chef Shades,0,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'personalchefs', 'title': 'Personal Chefs'}]",0,"{'latitude': 40.02685928, 'longitude': -74.88552094}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Willingboro', 'zip_code': '08046', 'country': 'US', 'state': 'NJ', 'display_address': ['Willingboro, NJ 08046']}",25862.857218621783,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=100,Black owned,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Willingboro', 'zip_code': '08046', 'country': 'US', 'state': 'NJ', 'display_address': ['Willingboro, NJ 08046']}",8046,"{'latitude': 40.02685928, 'longitude': -74.88552094}",40.02685928,-74.88552094
